customer_id;trans_date;tran_amount
CS2299;8-jul-12;74
CS5494;25-ago-12;72
CS2648;5-dic-11;48
CS4267;19-jun-14;65
CS4313;15-sep-13;105
CS5873;2-jun-13;59
CS2477;17-feb-12;62
CS6025;22-nov-13;51
CS1843;22-ago-14;64
CS4676;14-jun-14;49
CS4031;14-dic-14;105
CS2116;11-oct-11;87
CS3322;14-dic-11;57
CS5281;11-abr-12;103
CS4128;26-sep-12;93
CS5145;22-jun-13;86
CS4478;26-abr-14;65
CS3099;24-feb-13;48
CS4356;5-jul-12;99
CS1851;18-ago-11;40
CS5325;24-jul-14;50
CS3223;26-nov-12;59
CS4995;23-jul-14;58
CS1613;10-jul-12;42
CS3349;29-may-14;96
CS5045;20-may-14;70
CS4525;5-may-14;57
CS5988;29-mar-13;35
CS1656;14-oct-14;64
CS5596;8-jul-11;92
CS4008;24-oct-14;88
CS1648;18-feb-12;89
CS4704;1-dic-11;47
CS5998;3-nov-11;48
CS6105;28-ago-12;36
CS1427;29-dic-12;35
CS4058;7-abr-14;46
CS3332;6-ene-15;44
CS3821;20-dic-13;53
CS5141;18-mar-14;86
CS3388;15-feb-15;41
CS5109;5-ene-14;65
CS2702;8-jun-14;70
CS4222;13-oct-12;76
CS3174;22-sep-12;53
CS2583;24-ene-15;85
CS5169;3-ene-12;42
CS2668;27-feb-12;53
CS4539;24-may-14;105
CS5906;15-feb-15;43
CS4993;14-abr-14;43
CS2013;28-sep-13;40
CS1732;28-ago-12;54
CS4284;22-abr-14;74
CS3400;14-may-14;54
CS1444;10-ago-11;85
CS2894;21-oct-13;81
CS4877;30-sep-14;103
CS4881;19-jun-13;81
CS4320;25-dic-14;104
CS2052;17-jun-12;102
CS3761;18-dic-12;85
CS4247;9-feb-12;59
CS4665;1-feb-13;100
CS3542;31-ago-11;66
CS2567;10-ene-12;89
CS2054;30-ene-15;69
CS4426;17-ene-14;35
CS3559;28-oct-12;73
CS1678;31-dic-14;79
CS5578;24-may-13;101
CS2878;23-sep-13;68
CS2657;14-jun-12;54
CS3274;27-oct-14;52
CS5852;21-oct-11;77
CS5375;29-feb-12;42
CS1257;25-may-14;46
CS2134;26-may-13;93
CS3183;19-feb-14;92
CS3411;11-feb-13;54
CS5306;6-feb-15;85
CS3950;11-feb-15;37
CS4264;11-oct-13;75
CS3288;24-nov-13;52
CS1381;22-may-11;61
CS3490;17-oct-11;50
CS2808;5-ago-12;80
CS5994;30-nov-12;65
CS2036;4-abr-13;81
CS4683;25-sep-13;53
CS2577;8-mar-15;84
CS2258;5-sep-13;38
CS4230;23-nov-13;80
CS3891;9-dic-11;37
CS5795;21-abr-12;57
CS5010;22-nov-13;89
CS4522;22-jul-13;89
CS2705;14-oct-13;62
CS1791;14-mar-15;64
CS3663;21-ago-13;80
CS4614;7-ene-13;62
CS3318;16-ago-11;52
CS2745;8-may-13;75
CS3469;7-dic-11;54
CS2711;28-ene-14;88
CS4510;5-may-12;81
CS4929;22-mar-12;89
CS2095;31-jul-12;45
CS5650;6-ene-12;47
CS2813;14-jul-12;63
CS3563;10-feb-14;102
CS1736;30-ene-12;59
CS1959;24-nov-12;51
CS5114;21-ene-14;74
CS2918;10-oct-13;55
CS5130;2-dic-14;50
CS6097;14-ago-14;92
CS4471;25-mar-14;56
CS2496;9-mar-13;51
CS2017;18-ene-13;48
CS2568;15-dic-12;70
CS1434;5-abr-14;73
CS3381;16-feb-13;55
CS3253;28-dic-11;41
CS2362;31-ago-12;86
CS4966;8-ene-13;46
CS5447;28-sep-12;90
CS2513;15-jun-14;93
CS5492;18-feb-15;72
CS5227;6-jun-13;89
CS4960;25-jul-12;39
CS5692;14-sep-13;99
CS2483;30-nov-14;89
CS4260;21-ago-14;53
CS5072;31-oct-12;76
CS1610;25-feb-12;57
CS5816;8-dic-14;82
CS2103;17-jun-11;93
CS1756;21-feb-12;87
CS4450;2-ene-14;41
CS5682;8-oct-12;75
CS5703;3-feb-14;69
CS2525;19-sep-13;80
CS2663;7-ene-13;96
CS2973;10-abr-13;76
CS3268;5-abr-14;66
CS5494;14-may-14;104
CS4248;25-may-11;99
CS3887;25-jun-12;82
CS4037;2-nov-13;76
CS1445;30-mar-13;78
CS5382;29-oct-14;58
CS3068;24-jul-14;44
CS1372;13-ago-11;45
CS3055;19-oct-14;100
CS4615;7-nov-14;77
CS2261;17-jun-11;56
CS4990;17-jun-13;65
CS5739;19-feb-14;75
CS1241;15-jun-12;39
CS1213;28-abr-12;88
CS5131;9-jul-14;83
CS5555;4-mar-12;91
CS4905;27-dic-11;91
CS2912;17-jul-14;99
CS6103;25-jun-14;40
CS1198;13-feb-12;58
CS1887;27-ago-11;88
CS3089;19-dic-11;94
CS5000;11-feb-15;105
CS5684;28-jul-11;97
CS5942;8-mar-15;57
CS5896;20-jul-12;52
CS4627;2-ago-12;42
CS3390;15-abr-14;89
CS3998;2-mar-15;101
CS5272;5-jul-13;101
CS1870;30-nov-14;98
CS3199;4-sep-11;67
CS3501;26-abr-14;103
CS3972;26-jul-12;77
CS5466;18-may-11;100
CS1283;25-feb-15;49
CS4270;20-dic-14;40
CS2821;26-abr-14;74
CS2140;20-mar-12;67
CS3930;26-oct-13;50
CS4541;24-ene-12;71
CS1972;14-feb-13;46
CS4384;19-nov-12;72
CS5697;5-may-14;74
CS3316;7-dic-11;89
CS4539;28-jun-14;35
CS5716;22-feb-12;96
CS4136;9-abr-12;92
CS4707;31-oct-14;93
CS4008;11-oct-13;74
CS4225;25-oct-14;58
CS1850;14-ene-15;86
CS2482;11-may-12;101
CS3798;5-nov-11;78
CS5862;12-ago-14;85
CS2448;11-feb-12;63
CS5279;19-feb-14;57
CS5060;23-mar-12;67
CS2309;2-ago-14;59
CS2334;26-nov-12;41
CS1699;21-ago-13;67
CS4275;3-ene-15;95
CS3067;17-oct-12;38
CS5711;22-feb-12;94
CS1695;5-abr-14;81
CS1237;13-ago-12;40
CS1535;30-may-14;46
CS5799;1-feb-15;83
CS4086;13-nov-12;66
CS5986;16-may-14;39
CS4080;12-jun-13;60
CS2538;30-jul-13;100
CS3004;29-jun-11;96
CS2515;1-nov-13;61
CS3633;21-oct-12;45
CS1231;27-sep-14;43
CS1512;3-ago-13;65
CS4761;1-abr-12;80
CS5132;16-feb-12;48
CS1309;21-jul-12;68
CS4515;17-may-11;92
CS4896;2-sep-11;91
CS1856;4-feb-15;53
CS3407;1-nov-14;69
CS3539;8-abr-12;55
CS2104;1-sep-12;85
CS5452;7-abr-13;65
CS2785;20-may-14;93
CS2637;30-may-12;62
CS4622;5-sep-13;53
CS4936;30-abr-14;85
CS2314;31-dic-11;86
CS3374;19-nov-11;38
CS1279;11-ene-15;94
CS5843;24-ene-12;65
CS1893;9-jul-12;67
CS3927;30-nov-11;72
CS5153;30-dic-14;87
CS4107;15-jun-13;46
CS3152;4-ago-13;91
CS5737;24-abr-13;39
CS2846;28-oct-14;52
CS4865;26-ago-11;90
CS2041;27-sep-12;88
CS3555;23-jun-13;58
CS2468;14-dic-12;76
CS5820;26-jul-11;102
CS1942;28-nov-14;99
CS3891;5-mar-15;41
CS2557;16-dic-13;102
CS4565;10-ene-15;37
CS3749;4-mar-15;77
CS2167;1-jun-13;104
CS4771;16-feb-12;95
CS2469;18-mar-14;79
CS2719;5-jun-11;84
CS2094;16-jul-11;40
CS3255;28-jul-11;40
CS3462;12-oct-11;87
CS1324;17-feb-13;55
CS5716;8-jul-11;55
CS5602;6-feb-12;74
CS3924;17-mar-13;94
CS2653;24-nov-12;65
CS3753;2-nov-14;50
CS4365;3-nov-13;92
CS5526;12-sep-12;67
CS3842;27-feb-13;91
CS3427;22-oct-12;40
CS4980;6-mar-14;85
CS5136;20-ago-13;71
CS1740;11-ene-14;69
CS2695;16-oct-11;57
CS3216;30-abr-13;95
CS1759;7-dic-12;73
CS5309;10-sep-14;48
CS4862;20-jul-14;47
CS2343;12-mar-13;41
CS3315;20-feb-15;46
CS5561;22-may-13;69
CS1302;25-feb-13;86
CS4207;18-ene-14;87
CS4762;16-ene-14;76
CS5489;4-feb-12;62
CS5116;31-oct-13;76
CS5331;2-abr-14;92
CS1624;26-jul-11;37
CS2800;4-feb-12;58
CS1334;19-jul-14;59
CS5851;7-abr-13;54
CS5920;27-abr-14;101
CS4469;7-jul-14;94
CS5674;26-jun-14;37
CS4316;2-abr-12;77
CS4138;1-jul-13;49
CS5630;10-dic-13;50
CS2101;13-ene-15;95
CS1603;18-ene-14;71
CS1378;24-nov-12;69
CS2645;5-mar-13;65
CS5363;28-may-13;91
CS4131;9-dic-11;41
CS2630;10-jul-13;39
CS2541;27-jul-11;100
CS1517;28-jun-14;54
CS3603;27-feb-13;66
CS4376;24-nov-12;78
CS5540;6-nov-13;44
CS5241;1-feb-14;72
CS1857;16-ene-14;105
CS2370;18-ago-11;35
CS2831;8-jul-13;102
CS5788;2-oct-12;50
CS4491;7-mar-15;77
CS5440;6-dic-14;88
CS1434;27-feb-15;47
CS5220;13-ago-12;51
CS1989;16-nov-14;44
CS5804;24-abr-14;48
CS2785;30-nov-12;65
CS4756;19-jun-14;58
CS5747;5-sep-14;44
CS2024;10-oct-11;62
CS4069;15-oct-11;61
CS5886;2-sep-11;53
CS2577;1-oct-14;78
CS2791;24-sep-13;96
CS3071;21-mar-14;42
CS2591;6-sep-12;94
CS5425;3-dic-13;93
CS4421;25-sep-11;69
CS3926;20-sep-11;102
CS4318;25-nov-14;102
CS5297;15-jun-11;64
CS1766;23-may-11;56
CS3821;5-nov-11;96
CS3619;6-abr-12;36
CS4985;15-dic-14;37
CS2641;23-abr-13;67
CS3595;14-may-13;38
CS1791;3-mar-15;62
CS3703;22-feb-14;75
CS1587;29-dic-14;79
CS2050;31-may-12;86
CS4737;16-ago-13;66
CS5198;11-may-12;50
CS1390;9-sep-12;37
CS2339;7-ene-15;68
CS3898;6-ago-14;59
CS3626;3-jun-13;42
CS4258;14-ene-15;47
CS3019;25-ago-12;91
CS3356;9-sep-13;86
CS3968;8-sep-14;80
CS3646;21-may-11;74
CS4829;8-ago-12;63
CS5440;7-jun-11;67
CS5263;10-ago-14;40
CS4589;12-abr-12;70
CS3642;30-abr-13;45
CS2220;24-ago-11;63
CS2247;27-ago-14;40
CS2327;1-sep-12;82
CS1159;20-jul-11;54
CS1353;7-ago-12;93
CS3382;5-feb-13;93
CS4679;7-ago-12;104
CS3155;23-mar-13;76
CS3263;2-jun-12;101
CS1226;12-jun-11;82
CS2521;27-ago-13;82
CS4116;13-ago-11;56
CS2557;11-jul-14;86
CS4365;7-mar-12;64
CS2790;13-may-13;103
CS3370;12-mar-12;66
CS5182;5-jul-13;84
CS5545;2-oct-13;59
CS4888;20-may-11;39
CS3275;8-nov-11;46
CS4550;19-oct-12;74
CS1174;24-sep-13;67
CS2290;29-dic-12;53
CS3766;19-sep-14;48
CS1548;16-jun-13;91
CS4434;25-may-12;54
CS5523;14-nov-14;98
CS3837;5-feb-14;62
CS5853;7-feb-14;48
CS4682;10-oct-11;61
CS3688;12-abr-14;57
CS1254;14-nov-14;78
CS2702;16-sep-13;89
CS5877;24-ene-14;95
CS5913;16-dic-12;51
CS2085;9-jun-12;64
CS3998;14-dic-14;61
CS1864;19-mar-13;86
CS3209;14-oct-13;83
CS3816;1-oct-11;87
CS2951;20-sep-13;59
CS5033;30-oct-14;46
CS1611;29-nov-11;105
CS1920;23-dic-14;40
CS1816;21-mar-13;98
CS1235;17-mar-13;74
CS5518;8-jun-12;52
CS4064;30-oct-11;74
CS5581;2-jun-13;82
CS5094;22-abr-12;100
CS1236;5-abr-14;76
CS3877;12-jun-14;42
CS5653;21-jun-11;55
CS2065;18-may-14;38
CS1719;12-ago-12;92
CS3460;22-ene-15;97
CS2826;11-oct-12;40
CS1644;27-jun-12;89
CS4365;2-ene-12;80
CS1865;12-jul-11;92
CS2305;27-oct-13;81
CS2776;28-sep-11;55
CS5070;30-oct-11;84
CS5459;12-ene-14;94
CS3417;3-jun-11;47
CS3277;23-jul-11;75
CS3938;12-jun-14;63
CS5968;20-may-12;90
CS3070;23-oct-12;60
CS5601;21-jul-13;54
CS1173;20-nov-12;67
CS3015;13-abr-14;66
CS5167;1-ago-12;79
CS4794;5-dic-13;54
CS1453;17-jun-14;102
CS3567;25-nov-12;66
CS5567;1-ene-15;70
CS5490;12-abr-12;63
CS1409;20-dic-14;85
CS4432;16-may-11;41
CS4337;16-feb-12;99
CS5894;27-mar-14;78
CS3750;1-dic-14;45
CS4855;27-jul-13;77
CS5762;14-feb-12;36
CS5843;27-abr-12;81
CS3694;28-ago-14;56
CS2056;18-abr-12;96
CS1228;18-jul-11;50
CS1693;29-jun-11;83
CS5859;20-abr-13;60
CS2141;11-jul-12;35
CS1282;9-nov-12;37
CS5785;6-mar-13;44
CS1788;8-oct-14;62
CS3603;17-ago-12;69
CS2755;19-dic-13;67
CS4777;28-jul-12;85
CS5396;3-jul-12;41
CS1217;29-ago-13;51
CS4161;21-ago-11;49
CS5115;22-nov-13;53
CS5803;24-feb-15;97
CS5057;20-feb-12;38
CS3183;8-jul-12;99
CS4937;27-ene-13;71
CS3481;1-ago-11;48
CS1241;7-oct-14;38
CS3495;12-may-14;48
CS3750;22-mar-14;97
CS2783;13-abr-14;43
CS4048;11-jul-11;49
CS1550;4-mar-13;77
CS2463;11-dic-14;103
CS4899;19-nov-14;89
CS3987;20-sep-14;99
CS5985;14-ago-12;50
CS2581;24-oct-13;44
CS5465;25-may-14;99
CS2279;27-dic-12;70
CS5939;19-jul-14;57
CS1863;27-ago-13;37
CS1486;22-jun-11;57
CS3901;8-jun-14;57
CS4345;25-sep-12;54
CS3882;29-abr-12;45
CS1307;23-ene-12;36
CS1272;22-jul-11;79
CS3843;4-ene-12;69
CS3591;21-mar-14;42
CS4681;19-dic-11;40
CS2424;21-ago-11;83
CS4098;28-jun-12;105
CS5012;18-oct-11;67
CS4036;19-may-13;63
CS5228;30-jul-12;38
CS3883;20-ene-14;74
CS3880;15-jun-12;102
CS4998;7-nov-12;41
CS5476;21-jun-13;45
CS4862;5-sep-11;103
CS4527;19-abr-13;74
CS2579;12-dic-14;105
CS4569;19-may-13;61
CS4819;25-ago-14;82
CS2209;29-oct-14;96
CS3559;15-jun-11;63
CS2692;4-jul-11;52
CS4633;30-sep-11;101
CS1113;9-feb-15;98
CS5350;9-ene-13;82
CS4648;12-oct-12;92
CS5176;16-oct-12;63
CS5685;13-jul-14;50
CS2404;8-mar-13;54
CS5223;13-may-12;80
CS2407;23-abr-12;78
CS4315;20-oct-11;76
CS2703;24-abr-14;80
CS1596;21-nov-12;61
CS5777;26-jul-12;94
CS3561;2-nov-14;84
CS5088;11-dic-13;74
CS3335;14-sep-12;72
CS5532;15-sep-12;86
CS5601;4-dic-14;80
CS4090;15-ene-12;56
CS1656;20-dic-11;94
CS4555;9-feb-12;81
CS4817;12-abr-13;87
CS1438;16-nov-12;41
CS5579;29-jul-14;97
CS3588;18-jul-11;47
CS4971;17-oct-11;58
CS4916;22-oct-14;82
CS3701;14-ago-12;86
CS2363;24-ago-11;96
CS2288;5-abr-13;77
CS5714;11-jun-12;35
CS1396;27-ago-12;81
CS3278;9-mar-13;61
CS4089;31-may-12;53
CS1289;3-ene-13;99
CS4837;12-oct-11;74
CS4284;27-mar-12;46
CS1984;26-ene-13;60
CS3594;3-jun-11;59
CS4806;16-ago-12;104
CS4133;18-feb-12;102
CS4014;2-oct-11;85
CS3681;23-jul-11;49
CS1643;26-dic-13;102
CS4679;26-ago-13;102
CS3928;14-ene-13;48
CS2165;15-jul-14;42
CS5564;28-dic-12;37
CS5071;22-abr-12;85
CS3507;17-sep-14;73
CS4249;23-jun-11;78
CS3002;23-nov-13;81
CS5181;29-may-12;64
CS3039;13-sep-11;65
CS4723;11-abr-12;77
CS3430;22-dic-14;62
CS1172;14-may-13;58
CS1394;24-mar-14;71
CS5696;13-abr-13;46
CS1203;19-jun-14;103
CS1336;28-nov-14;54
CS2074;17-feb-12;79
CS2584;29-jul-12;73
CS1230;17-ago-13;84
CS1588;1-feb-12;36
CS1674;11-ago-14;41
CS4662;15-oct-12;63
CS3424;8-ene-15;45
CS3126;25-feb-12;71
CS5703;30-oct-14;69
CS4576;2-ago-13;56
CS2281;17-feb-14;47
CS4287;16-oct-11;48
CS3091;10-jul-14;76
CS5613;30-mar-14;88
CS2779;15-nov-11;87
CS3760;18-feb-13;67
CS2911;13-dic-14;45
CS4476;28-ago-11;64
CS5981;20-ene-12;51
CS4358;9-sep-11;63
CS4941;27-may-11;102
CS1384;5-mar-12;36
CS2503;6-oct-12;47
CS3321;21-may-13;53
CS4397;15-abr-12;84
CS1239;7-jul-14;73
CS3066;18-mar-12;39
CS1591;7-abr-14;89
CS3310;4-feb-13;64
CS3242;22-jul-14;81
CS5977;16-jul-13;58
CS2754;9-dic-11;63
CS1604;13-ago-13;93
CS1502;26-oct-13;44
CS5441;13-nov-11;83
CS2643;16-oct-11;75
CS2692;22-abr-14;64
CS1238;24-feb-15;100
CS3538;21-jul-11;87
CS3588;13-feb-15;88
CS1364;2-nov-13;71
CS1853;20-oct-12;73
CS5852;28-jul-11;84
CS4182;16-feb-14;70
CS5137;20-oct-11;59
CS5390;31-may-14;47
CS1366;17-feb-15;103
CS1566;22-feb-12;74
CS4921;23-jul-12;76
CS4130;15-feb-14;76
CS3643;14-mar-12;59
CS1667;3-abr-14;73
CS5304;7-sep-14;38
CS1724;25-jul-11;69
CS4756;29-jun-13;43
CS1494;18-nov-14;80
CS3794;14-sep-11;69
CS5870;3-mar-12;83
CS3278;10-jun-13;64
CS5073;21-may-14;102
CS3325;1-nov-11;103
CS4074;3-sep-14;49
CS2108;8-jun-13;85
CS6098;24-ene-15;94
CS2988;23-sep-13;95
CS3606;28-ago-11;63
CS2620;18-may-11;89
CS5433;19-jun-12;68
CS5842;19-may-14;72
CS5466;17-jul-12;85
CS3815;4-sep-14;39
CS2829;19-oct-11;82
CS3996;13-sep-14;51
CS1142;12-ene-14;98
CS5021;25-jun-13;67
CS4878;9-jun-13;62
CS1115;11-sep-11;72
CS2376;4-jul-12;37
CS1855;19-oct-13;55
CS2899;14-ene-15;76
CS4555;27-may-12;66
CS2318;20-ene-14;97
CS2179;21-jun-12;74
CS5647;2-jun-11;44
CS2490;13-mar-14;78
CS1967;12-jun-13;61
CS5640;7-oct-12;47
CS3206;11-may-14;63
CS2586;6-ene-13;50
CS4864;16-ago-13;51
CS1695;11-sep-13;92
CS3331;10-ago-13;102
CS3621;21-jun-13;84
CS1558;19-may-12;64
CS5646;11-ene-15;77
CS2613;31-ene-15;78
CS3670;13-nov-11;76
CS2027;30-ene-12;45
CS2456;12-may-13;103
CS1366;22-may-12;87
CS2257;5-nov-13;65
CS5661;17-nov-14;104
CS4887;1-dic-12;40
CS3836;29-nov-12;98
CS5901;13-ago-11;99
CS4030;20-sep-13;97
CS1602;5-mar-14;53
CS1830;25-dic-11;79
CS4722;23-jun-11;100
CS2000;1-feb-13;89
CS3179;26-oct-14;63
CS2639;29-oct-14;41
CS4372;17-nov-11;54
CS4265;20-jun-11;38
CS5623;21-feb-14;81
CS3754;31-may-12;85
CS5029;22-may-13;102
CS2912;8-mar-13;81
CS3302;25-abr-13;51
CS3360;6-oct-12;79
CS4321;19-jun-14;86
CS2031;2-jul-11;68
CS5905;21-ago-12;66
CS5231;3-ago-12;56
CS2224;13-mar-12;96
CS3900;25-may-12;35
CS3921;23-nov-14;104
CS3736;12-ago-14;102
CS4767;25-sep-14;81
CS3207;30-mar-14;51
CS5881;21-sep-13;65
CS2936;16-sep-14;84
CS2145;4-ene-15;90
CS2291;14-feb-14;41
CS1511;22-mar-13;69
CS2283;1-dic-13;88
CS1214;21-dic-11;82
CS2883;6-nov-12;64
CS4340;29-ene-13;74
CS4733;16-abr-14;75
CS1234;10-mar-14;39
CS5663;22-ago-13;50
CS4320;18-oct-11;81
CS3008;14-nov-11;79
CS5056;25-dic-13;63
CS1116;21-jul-11;44
CS1554;10-abr-12;35
CS3093;7-abr-13;37
CS1259;26-ago-14;41
CS4395;26-may-11;80
CS5198;5-jul-13;41
CS5968;8-jun-12;40
CS5669;26-sep-11;85
CS3918;27-ago-14;94
CS1186;7-ago-11;81
CS2346;27-nov-14;72
CS1653;10-mar-13;36
CS2799;10-oct-12;99
CS4492;6-ago-11;94
CS2833;13-mar-15;35
CS2118;8-nov-12;102
CS4532;15-nov-13;47
CS1313;12-oct-11;84
CS1892;22-jul-11;35
CS2677;12-jun-13;101
CS4212;15-abr-14;97
CS4229;9-sep-13;55
CS3223;9-feb-14;84
CS5284;24-may-14;36
CS2005;19-feb-14;75
CS2797;24-ene-12;83
CS4249;29-oct-11;82
CS5402;27-dic-12;54
CS3999;10-ago-13;67
CS4995;15-sep-14;61
CS3549;15-may-13;87
CS3754;5-ene-13;75
CS3207;14-dic-12;67
CS2199;15-may-13;38
CS5614;24-sep-11;92
CS3277;15-dic-11;81
CS1399;31-dic-14;60
CS2638;30-oct-12;54
CS4207;11-nov-12;40
CS2194;6-abr-12;84
CS1589;17-dic-14;65
CS5832;10-may-13;78
CS4179;18-mar-12;36
CS2508;5-may-14;73
CS2970;18-jul-11;52
CS6019;12-mar-12;47
CS4790;7-ago-14;56
CS5312;26-dic-12;71
CS3186;9-feb-14;96
CS4631;30-ago-13;56
CS4872;28-oct-11;63
CS4617;15-oct-14;83
CS4806;1-jul-12;47
CS5221;14-mar-15;51
CS3102;16-mar-12;56
CS3812;24-sep-13;56
CS2891;14-may-13;98
CS1278;30-nov-12;79
CS2602;30-jul-11;99
CS3632;11-ene-12;92
CS4794;5-nov-11;83
CS1419;2-ene-14;50
CS5799;9-jun-14;57
CS5770;24-feb-15;60
CS3902;25-abr-12;99
CS1174;28-jul-13;90
CS4828;11-ene-14;49
CS4721;20-oct-14;58
CS5946;13-nov-13;98
CS2055;21-sep-12;64
CS5602;23-may-12;81
CS5616;9-jun-11;51
CS5402;10-ene-15;82
CS1761;15-mar-15;51
CS1274;15-nov-12;42
CS2727;24-dic-14;60
CS3692;23-sep-13;82
CS5138;28-nov-12;81
CS5692;5-ago-13;94
CS3609;7-feb-15;43
CS3981;8-jul-14;97
CS4906;4-ene-13;99
CS2531;19-may-13;78
CS5062;20-dic-12;103
CS5158;11-dic-14;80
CS2414;12-feb-14;49
CS5271;19-nov-11;59
CS4736;9-ene-12;80
CS5493;25-may-13;44
CS3729;20-ago-13;57
CS2597;30-nov-12;83
CS4991;3-abr-13;64
CS1170;13-mar-15;76
CS2926;15-feb-15;41
CS3644;6-ago-11;44
CS3103;30-oct-12;74
CS5172;21-nov-12;44
CS6013;28-nov-12;73
CS5576;4-feb-12;44
CS2145;1-oct-11;98
CS2544;15-sep-14;48
CS1659;1-feb-15;84
CS3775;28-nov-14;50
CS2008;6-jun-11;52
CS4841;30-ago-13;70
CS3913;6-mar-13;105
CS5614;4-ago-12;62
CS3602;27-ago-11;48
CS5526;25-feb-15;99
CS1263;10-mar-15;86
CS4454;28-nov-11;39
CS4283;26-ago-11;59
CS5242;25-nov-13;82
CS1326;23-dic-11;37
CS5266;14-nov-12;102
CS5885;12-oct-11;88
CS2744;6-feb-12;98
CS1134;10-nov-11;100
CS4952;25-jul-11;44
CS5593;18-feb-15;67
CS5693;7-jun-13;104
CS5734;22-jul-14;87
CS3981;16-jul-12;100
CS3037;25-ene-12;35
CS5036;20-dic-11;98
CS5221;28-may-12;35
CS4756;12-jun-11;74
CS1810;12-feb-13;70
CS1520;29-jun-11;43
CS3775;9-sep-11;90
CS2538;28-oct-11;70
CS1723;26-jul-13;40
CS2631;7-jun-13;46
CS1699;8-nov-11;97
CS5087;8-jul-11;42
CS3525;9-jul-13;56
CS1424;25-jun-14;75
CS5339;9-sep-12;97
CS2457;22-jun-13;103
CS5961;28-feb-15;84
CS1381;12-ene-12;76
CS1311;29-sep-13;37
CS2701;13-jun-12;68
CS6034;23-oct-14;58
CS3909;11-dic-11;39
CS4076;17-ago-13;94
CS6017;30-jun-11;94
CS1604;18-jul-14;91
CS2473;2-may-13;104
CS2980;10-dic-11;85
CS6077;27-may-14;35
CS1156;11-mar-13;75
CS4631;22-nov-11;69
CS4071;28-mar-14;97
CS2944;30-mar-13;45
CS1995;23-jun-13;51
CS3012;6-oct-13;43
CS4603;6-jul-11;75
CS4912;23-feb-13;73
CS3674;15-oct-11;97
CS1699;15-jun-13;71
CS5574;9-oct-14;104
CS5033;20-ene-13;52
CS2350;30-may-11;53
CS5154;8-abr-12;45
CS3448;16-may-11;77
CS2070;16-abr-14;44
CS4773;14-sep-12;101
CS4301;16-sep-12;84
CS4909;2-mar-12;100
CS3703;20-jun-14;91
CS2807;13-oct-12;82
CS2494;15-sep-13;103
CS3169;22-jun-12;58
CS4288;27-abr-12;42
CS4720;30-mar-13;70
CS5271;5-mar-13;81
CS2303;9-feb-12;98
CS2441;29-abr-12;37
CS3591;26-mar-12;40
CS5491;21-ago-14;105
CS1373;21-dic-14;46
CS4368;25-feb-15;77
CS4946;20-jun-13;79
CS5246;8-sep-13;38
CS2078;8-oct-11;40
CS5868;12-jun-11;38
CS3723;8-jun-11;88
CS2010;19-mar-13;72
CS5641;6-nov-14;61
CS3399;1-mar-14;41
CS5067;17-ago-13;65
CS3062;20-may-12;67
CS2182;9-dic-13;56
CS4154;4-dic-13;35
CS3257;7-nov-13;98
CS5605;29-dic-12;95
CS6037;9-mar-15;46
CS3270;21-sep-12;100
CS4562;26-jun-12;45
CS3484;17-jun-14;61
CS1901;25-abr-14;57
CS2941;24-ago-11;54
CS1588;13-sep-14;78
CS1117;2-jul-14;66
CS2205;10-ene-12;45
CS1274;24-nov-13;78
CS5788;25-jun-14;87
CS5945;20-ago-13;72
CS4062;8-feb-14;84
CS6039;6-sep-12;61
CS3755;27-dic-14;105
CS1138;6-jun-11;102
CS1683;19-jun-13;82
CS2334;9-ene-13;95
CS4639;7-may-13;82
CS1183;23-jun-14;92
CS1444;15-jun-12;49
CS3384;20-jul-13;81
CS5159;30-nov-13;97
CS3046;30-ene-13;48
CS4108;9-ago-12;51
CS2590;11-oct-14;45
CS5543;24-oct-11;80
CS4741;27-feb-15;102
CS4472;29-mar-14;91
CS4883;20-ago-12;98
CS3250;28-jun-11;38
CS4830;13-dic-12;66
CS5811;14-ago-13;37
CS2839;21-feb-12;66
CS4452;10-dic-14;70
CS4775;23-ene-15;54
CS5532;14-jul-14;81
CS1298;31-ene-15;92
CS5661;27-feb-15;59
CS5299;15-nov-11;100
CS4258;18-oct-13;82
CS4583;25-nov-12;78
CS5165;5-oct-11;57
CS2246;6-sep-12;92
CS3276;24-feb-15;56
CS1453;12-dic-13;86
CS3019;28-feb-13;39
CS4048;26-dic-11;102
CS5899;6-jun-11;74
CS4638;8-jul-11;50
CS3417;11-jun-12;73
CS4979;3-jun-13;51
CS1853;13-oct-13;90
CS4966;22-oct-13;88
CS1452;28-nov-14;60
CS5419;4-ago-11;78
CS1708;12-dic-11;80
CS1943;5-nov-13;75
CS5991;29-mar-12;48
CS5146;24-jul-12;104
CS4876;5-mar-14;77
CS1118;20-abr-14;46
CS4721;18-sep-11;90
CS2491;30-ene-15;105
CS5793;11-sep-13;83
CS2697;18-abr-14;67
CS1356;28-ene-12;67
CS5332;7-dic-12;97
CS5918;8-oct-13;77
CS5095;11-jun-14;69
CS2817;11-abr-13;72
CS2929;24-mar-12;47
CS2655;7-ago-13;95
CS1940;4-ago-11;99
CS4832;18-may-13;86
CS1270;30-ene-13;50
CS4196;27-may-12;59
CS6103;31-dic-12;96
CS4645;20-ago-11;64
CS1684;8-feb-12;83
CS3625;11-jun-12;88
CS4196;31-oct-13;40
CS4232;13-nov-14;97
CS1721;27-mar-14;54
CS3072;25-ene-12;99
CS1804;16-abr-14;60
